Name,Unit,Default,Description
mdCentroidSub2OutedgeBrightRR,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Bright of RR
mdCentroidSub2OutedgeBrightRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Bright of RRDD
mdCentroidSub2OutedgeBrightTFB,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Bright of TFB
mdCentroidSub2OutedgeBrightTRB,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Bright of TRB
mdCentroidSub2OutedgeBrightTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Bright of TRBH
mdCentroidSub2OutedgeDarkRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Dark of RFDD
mdCentroidSub2OutedgeDarkRFH,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Dark of RFH
mdCentroidSub2OutedgeDarkRFL,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Dark of RFL
mdCentroidSub2OutedgeDarkRR,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Dark of RR
mdCentroidSub2OutedgeDarkRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Dark of RRDD
mdCentroidSub2OutedgeDarkTFB,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Dark of TFB
mdCentroidSub2OutedgeDarkTRB,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Dark of TRB
mdCentroidSub2OutedgeDarkTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Outer Edge Dark of TRBH
mdCentroidSub2PrepBrightRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Bright of RFDD
mdCentroidSub2PrepBrightRFH,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Bright of RFH
mdCentroidSub2PrepBrightRFL,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Bright of RFL
mdCentroidSub2PrepBrightRR,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Bright of RR
mdCentroidSub2PrepBrightRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Bright of RRDD
mdCentroidSub2PrepBrightTFB,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Bright of TFB
mdCentroidSub2PrepBrightTRB,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Bright of TRB
mdCentroidSub2PrepBrightTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Bright of TRBH
mdCentroidSub2PrepDarkRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Dark of RFDD
mdCentroidSub2PrepDarkRFH,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Dark of RFH
mdCentroidSub2PrepDarkRFL,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Dark of RFL
mdCentroidSub2PrepDarkRR,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Dark of RR
mdCentroidSub2PrepDarkRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Dark of RRDD
mdCentroidSub2PrepDarkTFB,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Dark of TFB
mdCentroidSub2PrepDarkTRB,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Dark of TRB
mdCentroidSub2PrepDarkTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 2th largest subblob-fragment of Preprocessed Dark of TRBH
mdCentroidSub3FiltBrightRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Filtered Bright of RFDD
mdCentroidSub3FiltBrightRFH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Filtered Bright of RFH
mdCentroidSub3FiltBrightRFL,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Filtered Bright of RFL
mdCentroidSub3FiltBrightTFB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Filtered Bright of TFB
mdCentroidSub3FiltDarkRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Filtered Dark of RFDD
mdCentroidSub3FiltDarkRFH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Filtered Dark of RFH
mdCentroidSub3FiltDarkRFL,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Filtered Dark of RFL
mdCentroidSub3FiltDarkTFB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Filtered Dark of TFB
mdCentroidSub3InedgeBrightRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Bright of RFDD
mdCentroidSub3InedgeBrightRFH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Bright of RFH
mdCentroidSub3InedgeBrightRFL,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Bright of RFL
mdCentroidSub3InedgeBrightRR,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Bright of RR
mdCentroidSub3InedgeBrightRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Bright of RRDD
mdCentroidSub3InedgeBrightTFB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Bright of TFB
mdCentroidSub3InedgeBrightTRB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Bright of TRB
mdCentroidSub3InedgeBrightTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Bright of TRBH
mdCentroidSub3InedgeDarkRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Dark of RFDD
mdCentroidSub3InedgeDarkRFH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Dark of RFH
mdCentroidSub3InedgeDarkRFL,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Dark of RFL
mdCentroidSub3InedgeDarkRR,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Dark of RR
mdCentroidSub3InedgeDarkRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Dark of RRDD
mdCentroidSub3InedgeDarkTFB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Dark of TFB
mdCentroidSub3InedgeDarkTRB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Dark of TRB
mdCentroidSub3InedgeDarkTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Inner Edge Dark of TRBH
mdCentroidSub3OutedgeBrightRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Bright of RFDD
mdCentroidSub3OutedgeBrightRFH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Bright of RFH
mdCentroidSub3OutedgeBrightRFL,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Bright of RFL
mdCentroidSub3OutedgeBrightRR,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Bright of RR
mdCentroidSub3OutedgeBrightRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Bright of RRDD
mdCentroidSub3OutedgeBrightTFB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Bright of TFB
mdCentroidSub3OutedgeBrightTRB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Bright of TRB
mdCentroidSub3OutedgeBrightTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Bright of TRBH
mdCentroidSub3OutedgeDarkRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Dark of RFDD
mdCentroidSub3OutedgeDarkRFH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Dark of RFH
mdCentroidSub3OutedgeDarkRFL,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Dark of RFL
mdCentroidSub3OutedgeDarkRR,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Dark of RR
mdCentroidSub3OutedgeDarkRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Dark of RRDD
mdCentroidSub3OutedgeDarkTFB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Dark of TFB
mdCentroidSub3OutedgeDarkTRB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Dark of TRB
mdCentroidSub3OutedgeDarkTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Outer Edge Dark of TRBH
mdCentroidSub3PrepBrightRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Bright of RFDD
mdCentroidSub3PrepBrightRFH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Bright of RFH
mdCentroidSub3PrepBrightRFL,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Bright of RFL
mdCentroidSub3PrepBrightRR,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Bright of RR
mdCentroidSub3PrepBrightRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Bright of RRDD
mdCentroidSub3PrepBrightTFB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Bright of TFB
mdCentroidSub3PrepBrightTRB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Bright of TRB
mdCentroidSub3PrepBrightTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Bright of TRBH
mdCentroidSub3PrepDarkRFDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Dark of RFDD
mdCentroidSub3PrepDarkRFH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Dark of RFH
mdCentroidSub3PrepDarkRFL,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Dark of RFL
mdCentroidSub3PrepDarkRR,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Dark of RR
mdCentroidSub3PrepDarkRRDD,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Dark of RRDD
mdCentroidSub3PrepDarkTFB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Dark of TFB
mdCentroidSub3PrepDarkTRB,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Dark of TRB
mdCentroidSub3PrepDarkTRBH,mm,-10000,MD-offset of centroid to the center of rect of the 3th largest subblob-fragment of Preprocessed Dark of TRBH
mdSheetBoxCenter,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle
mdSheetBoxCenterFiltBrightRFDD,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Bright of RFDD.
mdSheetBoxCenterFiltBrightRFDD_E,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Bright of RFDD_E.
mdSheetBoxCenterFiltBrightRFH,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Bright of RFH.
mdSheetBoxCenterFiltBrightRFL,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Bright of RFL.
mdSheetBoxCenterFiltBrightTFB,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Bright of TFB.
mdSheetBoxCenterFiltDarkRFDD,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Dark of RFDD.
mdSheetBoxCenterFiltDarkRFDD_E,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Dark of RFDD_E.
mdSheetBoxCenterFiltDarkRFH,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Dark of RFH.
mdSheetBoxCenterFiltDarkRFL,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Dark of RFL.
mdSheetBoxCenterFiltDarkTFB,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Filtered Dark of TFB.
mdSheetBoxCenterInedgeBrightRFDD,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Bright of RFDD.
mdSheetBoxCenterInedgeBrightRFDD_E,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Bright of RFDD_E.
mdSheetBoxCenterInedgeBrightRFH,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Bright of RFH.
mdSheetBoxCenterInedgeBrightRFL,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Bright of RFL.
mdSheetBoxCenterInedgeBrightRR,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Bright of RR.
mdSheetBoxCenterInedgeBrightRRDD,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Bright of RRDD.
mdSheetBoxCenterInedgeBrightTFB,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Bright of TFB.
mdSheetBoxCenterInedgeBrightTRB,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Bright of TRB.
mdSheetBoxCenterInedgeBrightTRBH,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Bright of TRBH.
mdSheetBoxCenterInedgeDarkRFDD,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Dark of RFDD.
mdSheetBoxCenterInedgeDarkRFDD_E,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Dark of RFDD_E.
mdSheetBoxCenterInedgeDarkRFH,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Dark of RFH.
mdSheetBoxCenterInedgeDarkRFL,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Dark of RFL.
mdSheetBoxCenterInedgeDarkRR,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Dark of RR.
mdSheetBoxCenterInedgeDarkRRDD,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Dark of RRDD.
mdSheetBoxCenterInedgeDarkTFB,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Dark of TFB.
mdSheetBoxCenterInedgeDarkTRB,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Dark of TRB.
mdSheetBoxCenterInedgeDarkTRBH,mm,0,Position in machine direction of CD/MD Sheet Coordinate of center of surrounding rectangle of Inner Edge Dark of TRBH.
